,CLOSE_PRICE
LIQUIDETF,1000.0
LOKESHMACH,23.95
LOTUSEYE,32.25
LOVABLE,62.35
LPDC,1.35
LSIL,0.7
LT,1132.3
LTI,3091.6
LTTS,1659.15
LUMAXIND,1311.9
LUMAXTECH,106.65
LUPIN,878.7
LUXIND,1552.6
LYKALABS,17.4
LYPSAGEMS,2.9
M&M,715.6
M&MFIN,154.7
M100,19.67
M50,126.21
MAANALU,73.95
MACPOWER,62.4
MADHAV,28.3
MADHUCON,3.2
MADRASFERT,16.65
MAGADSUGAR,104.45
MAGMA,43.25
MAGNUM,4.65
MAHABANK,11.25
MAHAPEXLTD,72.95
MAHASTEEL,95.0
MAHEPC,143.85
MAHESHWARI,83.05
MAHINDCIE,154.4
MAHLIFE,278.6
MAHLOG,386.25
MAHSCOOTER,3820.2
MAHSEAMLES,245.8
MAITHANALL,562.0
MAJESCO,935.0
MALUPAPER,26.05
MAN50ETF,131.47
MANAKALUCO,7.1
MANAKCOAT,5.2
MANAKSIA,42.6
MANAKSTEEL,13.55
MANALIPETC,34.75
MANAPPURAM,161.7
MANGALAM,154.85
MANGCHEFER,34.6
MANGLMCEM,208.9
MANGTIMBER,7.85
MANINDS,71.55
MANINFRA,26.0
MANUGRAPH,8.95
MANXT50,297.13
MARALOVER,16.25
MARATHON,70.55
MARICO,374.4
MARKSANS,61.0
MARUTI,6965.85
MASFIN,1064.45
MASKINVEST,34.35
MASTEK,997.7
MATRIMONY,629.95
MAWANASUG,23.55
MAXHEALTH,123.9
MAXIND,58.9
MAXVIL,39.75
MAYURUNIQ,271.95
MAZDA,587.25
MAZDOCK,184.45
MBAPL,71.0
MBECL,5.15
MBLINFRA,9.05
MCDHOLDING,24.35
MCDOWELL-N,571.4
MCL,61.0
MCLEODRUSS,25.9
MCX,1610.05
MEGASOFT,8.1
MEGH,73.8
MELSTAR,1.85
MENONBE,48.05
MEP,14.2
MERCATOR,0.85
METALFORGE,4.15
METKORE,0.45
METROPOLIS,2136.65
MFSL,618.1
MGL,931.45
MHRIL,182.9
MIC,0.8
MIDHANI,193.65
MINDACORP,73.6
MINDAIND,368.6
MINDTECK,34.3
MINDTREE,1357.45
MIRCELECTR,9.15
MIRZAINT,48.7
MITTAL,15.8
MMFL,339.4
MMP,85.75
MMTC,17.75
MODIRUBBER,32.6
MOHOTAIND,7.8
MOIL,124.7
MOLDTECH,48.25
MOLDTKPAC,294.5
MONTECARLO,215.5
MORARJEE,9.85
MOREPENLAB,27.8
MOTHERSUMI,139.55
MOTILALOFS,611.25
MOTOGENFIN,16.25
MPHASIS,1315.35
MPSLTD,374.15
MRF,79069.4
MRO-TEK,22.95
MRPL,27.8
MSPL,6.9
MSTCLTD,147.8
MTEDUCARE,9.25
MTNL,9.4
MUKANDENGG,12.1
MUKANDLTD,51.85
MUKTAARTS,27.5
MUNJALAU,57.0
MUNJALSHOW,136.55
MURUDCERA,17.65
MUTHOOTCAP,454.7
MUTHOOTFIN,1183.35
N100,876.11
NACLIND,41.6
NAGAFERT,5.65
NAGREEKEXP,15.15
NAHARCAP,69.15
NAHARINDUS,26.45
NAHARPOLY,90.75
NAHARSPING,43.1
NAM-INDIA,290.0
NATCOPHARM,912.3
NATHBIOGEN,262.45
NATIONALUM,36.55
NATNLSTEEL,3.65
NAUKRI,3980.4
NAVINFLUOR,2576.85
NAVKARCORP,27.35
NAVNETEDUL,82.35
NBCC,25.75
NBIFIN,1675.05
NBVENTURES,47.5
NCC,41.6
NCLIND,144.25
NCPSESDL24,102.34
NDGL,624.4
NDL,20.3
NDRAUTO,155.95
NDTV,37.5
NECCLTD,9.15
NECLIFE,17.9
NELCAST,60.1
NELCO,183.35
NEOGEN,634.25
NESCO,524.65
NESTLEIND,17460.4
NETF,135.0
NETFCONSUM,56.61
NETFDIVOPP,29.73
NETFIT,21.52
NETFLTGILT,22.34
NETFMID150,72.91
NETFNIF100,127.06
NETFNV20,65.74
NETWORK18,35.85
NEULANDLAB,1030.65
NEWGEN,272.05
NEXTMEDIA,4.55
NFL,33.8
NH,367.65
NHPC,20.5
NIACL,111.65
NIBL,7.0
NIFTYBEES,137.0
NIFTYEES,16748.75
NIITLTD,174.9
NILAINFRA,3.8
NILASPACES,1.1
NILKAMAL,1364.45
NIPPOBATRY,662.85
NIRAJ,47.0
NITCO,17.95
NITINFIRE,0.4
NITINSPIN,49.55
NKIND,18.15
NLCINDIA,49.75
NMDC,93.45
NOCIL,140.75
NOIDATOLL,6.35
NORBTEAEXP,9.35
NOVARTIND,628.7
NPBET,160.0
NRAIL,195.55
NRBBEARING,75.1
NSIL,822.3
NTL,1.0
NTPC,91.8
NUCLEUS,536.25
NXTDIGITAL,619.75
OAL,495.45
OBEROIRLTY,466.0
OCCL,840.7
OFSS,3035.0
OIL,91.25
OILCOUNTUB,5.25
OISL,2.7
OLECTRA,62.2
OMAXAUTO,38.95
OMAXE,69.55
OMKARCHEM,7.55
OMMETALS,17.25
ONELIFECAP,5.9
ONEPOINT,14.1
ONGC,71.65
ONMOBILE,42.1
ONWARDTEC,64.0
OPTIEMUS,109.4
OPTOCIRCUI,6.3
ORBTEXP,66.1
ORCHPHARMA,33.4
ORICONENT,20.4
ORIENTABRA,21.1
ORIENTALTL,7.55
ORIENTBELL,133.6
ORIENTCEM,69.95
ORIENTELEC,230.1
ORIENTHOT,22.25
ORIENTLTD,77.4
ORIENTPPR,19.0
ORIENTREF,220.55
ORISSAMINE,2065.6
ORTEL,0.85
ORTINLABSS,22.75
OSWALAGRO,9.75
PAGEIND,22136.9
PAISALO,375.75
PALASHSECU,34.4
PALREDTEC,34.8
PANACEABIO,197.1
PANACHE,41.85
PANAMAPET,72.0
PAPERPROD,299.55
PARABDRUGS,2.4
PARACABLES,6.55
PARAGMILK,108.0
PARSVNATH,2.95
PATELENG,10.7
PATINTLOG,25.4
PATSPINLTD,4.15
PCJEWELLER,15.65
PDMJEPAPER,22.75
PDSMFL,406.0
PEARLPOLY,15.35
PEL,1395.45
PENIND,19.0
PENINLAND,4.2
PERSISTENT,1145.6
PETRONET,258.95
PFC,103.5
PFIZER,5060.5
PFOCUS,38.5
PFS,17.55
PGEL,128.85
PGHH,10500.35
PGHL,6038.1
PGIL,165.0
PHILIPCARB,163.85
PHOENIXLTD,657.35
PIDILITIND,1560.2
PIIND,2432.05
PILANIINVS,2021.55
PILITA,7.55
PIONDIST,109.9
PIONEEREMB,24.45
PITTIENG,43.85
PKTEA,210.45
PLASTIBLEN,233.25
PNB,29.8
PNBGILTS,39.45
PNBHOUSING,383.0
PNC,13.55
PNCINFRA,168.3
PODDARHOUS,169.85
PODDARMENT,181.15
POKARNA,143.75
POLYCAB,923.0
POLYMED,490.1
POLYPLEX,763.55
PONNIERODE,154.55
POWERGRID,191.85
POWERINDIA,961.65
POWERMECH,369.95
PPAP,267.3
PPL,77.05
PRABHAT,71.95
